@relation 'itextpdf-weka.filters.unsupervised.attribute.Remove-V-R17,29,32-33,36,49-50,52-53,59,62,65-67,69,72,75,81,93,95,101,135,188,240,301,318,383,413,426,477,504,514,633,647,665,668,1015,1072,1091,1095,1110,1299,1696,1816,2114,3164,3182,3189,3218,3278,3382,3413,3416,3446,3539-3540,4024,4109,4475,4749,4756,4797,4866,5231,5422,5484,5802,5911,6104,6381,6479,6566,6714,7171,7322,7388,7489,7523,7526,8035,8067,10861,11142,11705,12219,12979,13885,14388,14591,14810,19228,21343,21613,21732,21938,22657,27464,28494,28572'

@attribute CountDeclMethodPrivate numeric
@attribute CountStmtExe numeric
@attribute MaxCyclomaticStrict numeric
@attribute MaxNesting numeric
@attribute SumCyclomaticModified numeric
@attribute EgoBetween numeric
@attribute nEgoBetween numeric
@attribute Efficiency numeric
@attribute Constraint numeric
@attribute inFarness numeric
@attribute outCloseness numeric
@attribute Betweenness numeric
@attribute nBetweenness numeric
@attribute OutdwReach numeric
@attribute nOutdwReach numeric
@attribute s1 numeric
@attribute s4 numeric
@attribute s10 numeric
@attribute s22 numeric
@attribute s24 numeric
@attribute s30 numeric
@attribute s64 numeric
@attribute s117 numeric
@attribute s169 numeric
@attribute s230 numeric
@attribute s247 numeric
@attribute s312 numeric
@attribute s342 numeric
@attribute s355 numeric
@attribute s406 numeric
@attribute s433 numeric
@attribute s443 numeric
@attribute s562 numeric
@attribute s576 numeric
@attribute s594 numeric
@attribute s597 numeric
@attribute s944 numeric
@attribute s1001 numeric
@attribute s1020 numeric
@attribute s1024 numeric
@attribute s1039 numeric
@attribute s1228 numeric
@attribute s1625 numeric
@attribute s1745 numeric
@attribute s2043 numeric
@attribute s3093 numeric
@attribute s3111 numeric
@attribute s3118 numeric
@attribute s3147 numeric
@attribute s3207 numeric
@attribute s3311 numeric
@attribute s3342 numeric
@attribute s3345 numeric
@attribute s3375 numeric
@attribute s3468 numeric
@attribute s3469 numeric
@attribute s3953 numeric
@attribute s4038 numeric
@attribute s4404 numeric
@attribute s4678 numeric
@attribute s4685 numeric
@attribute s4726 numeric
@attribute s4795 numeric
@attribute s5160 numeric
@attribute s5351 numeric
@attribute s5413 numeric
@attribute s5731 numeric
@attribute s5840 numeric
@attribute s6033 numeric
@attribute s6310 numeric
@attribute s6408 numeric
@attribute s6495 numeric
@attribute s6643 numeric
@attribute s7100 numeric
@attribute s7251 numeric
@attribute s7317 numeric
@attribute s7418 numeric
@attribute s7452 numeric
@attribute s7455 numeric
@attribute s7964 numeric
@attribute s7996 numeric
@attribute s10790 numeric
@attribute s11071 numeric
@attribute s11634 numeric
@attribute s12148 numeric
@attribute s12908 numeric
@attribute s13814 numeric
@attribute s14317 numeric
@attribute s14520 numeric
@attribute s14739 numeric
@attribute s19157 numeric
@attribute s21272 numeric
@attribute s21542 numeric
@attribute s21661 numeric
@attribute s21867 numeric
@attribute s22586 numeric
@attribute s27393 numeric
@attribute s28423 numeric
@attribute change_prone {false,true}

@data
0,41,15,4,27,38.833332,11.354775,0.767313,0.083259,1058158,0.082236,1447.994751,0.095788,10.616667,0.008624,22,7,1,1,1,81,0,23,1,13,4,10,6,1,11,8,1,0,4,0,0,1,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,true
0,0,1,0,2,0,0,0.375,0.390317,1057295,0.081301,0,0,2,0.001625,22,3,1,1,1,31,0,2,1,0,0,0,0,0,2,1,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,81,24,5,30,3,15,0.68,0.241009,1056069,0.082034,12,0.000794,7.616667,0.006187,22,13,111,1,1,41,0,2,1,34,29,0,22,10,0,4,1,0,2,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,true
1,174,18,4,87,105.333336,11.326165,0.871488,0.057783,966354,0.0819,1038.550293,0.068702,8.583334,0.006973,26,10,1,1,1,71,0,28,1,90,7,11,17,14,2,7,1,0,0,0,2,3,3,3,5,10,0,0,1,0,2,0,0,0,4,0,0,0,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,true
0,12,6,1,7,0,0,0.6,0.269407,1058526,0.0815,0,0,5,0.004062,22,1,1,1,1,71,1,2,0,5,0,0,5,0,6,4,1,0,4,0,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,67,33,4,36,5.333333,2.539683,0.622222,0.121294,992523,0.117211,429.451386,0.028409,87.510658,0.071089,22,1,1,1,1,41,0,21,1,38,0,0,1,6,0,2,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
3,124,58,5,73,131.166672,17.350088,0.84949,0.064901,1059386,0.08389,5208.98291,0.344585,25.283339,0.020539,22,8,1,1,1,131,0,217,1,32,46,9,23,18,22,12,1,0,3,0,0,4,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,true
0,15,10,3,8,1,3.333333,0.444444,0.219908,1001224,0.082034,3.5,0.000232,7.616667,0.006187,22,1,1,1,1,41,0,2,1,12,0,0,0,3,0,3,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,88,24,5,48,66.083336,14.303752,0.784091,0.07679,997090,0.117677,585.126038,0.038707,124.376251,0.101037,22,8,1,1,1,111,0,2,1,48,7,4,4,18,8,13,1,0,0,0,0,4,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,true
0,6,3,1,3,1,8.333333,0.84375,0.258071,1000819,0.116555,0.125,0.000008,102.068901,0.082915,22,1,1,1,1,51,0,2,1,2,0,0,0,2,0,3,1,0,0,3,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,15,6,2,6,5.5,5,0.830579,0.107362,1000819,0.117501,255.691299,0.016914,100.215462,0.08141,22,1,1,1,1,91,0,2,1,10,3,2,0,4,0,8,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
2,95,32,5,32,32.416668,5.402778,0.8784,0.057026,1000778,0.118795,2835.655273,0.187584,135.276199,0.109891,22,1,1,1,1,251,0,29,1,40,9,2,19,7,0,24,1,0,1,1,0,18,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,true
1,25,6,2,18,0,0,0.375,0.303938,1514130,0.117307,0,0,73.223122,0.059483,22,5,1,1,1,61,0,2,1,24,10,2,0,1,0,6,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,43,23,3,21,3,5.357143,0.703125,0.154049,1002045,0.128307,62.662163,0.004145,107.896378,0.087649,22,2,1,1,132,91,0,2,1,13,9,3,11,3,11,8,1,0,0,3,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,44,22,3,23,10.083333,5.540293,0.681122,0.10626,1002044,0.128346,222.409729,0.014713,127.983185,0.103967,22,6,1,1,156,111,0,22,1,13,10,4,3,11,12,10,1,0,0,3,0,0,3,3,5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,5,4,1,0,0,21,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,true
4,122,49,3,66,22.5,5.921052,0.77625,0.084978,1002044,0.128363,3366.04126,0.22267,139.959335,0.113696,22,2,1,1,1,171,0,2,1,23,14,3,3,20,35,17,1,0,2,0,0,0,3,3,5,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,1,1,1,31,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,1,1,1,21,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
3,34,5,2,19,50,55.555557,0.89375,0.218934,1049047,0.082507,2735,0.180926,14.116667,0.011468,22,4,1,1,1,101,0,2,1,19,0,2,9,0,0,10,1,0,0,0,0,0,3,3,5,0,0,0,7,0,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,true
0,0,1,0,1,0,0,0.755102,0.665179,1048190,0.081235,0,0,1,0.000812,22,1,1,1,1,21,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,4,2,1,3,0,0,0.583333,0.650829,1049425,0.082506,0,0,9.366667,0.007609,22,1,1,1,1,51,0,2,1,1,0,0,0,0,0,2,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,3,2,1,3,0,0,0.583333,0.650829,1049425,0.082506,0,0,9.366667,0.007609,22,1,1,1,1,51,0,2,1,1,0,0,0,0,0,2,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,6,2,1,3,0,0,0.583333,0.650829,1049425,0.082506,0,0,9.366667,0.007609,22,1,1,1,1,51,0,2,1,1,0,0,0,0,0,2,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,7,3,1,4,0,0,0.583333,0.650829,1049425,0.082506,0,0,9.366667,0.007609,22,1,1,1,1,51,0,2,1,1,0,0,0,0,0,2,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,3,2,1,3,0,0,0.583333,0.650829,1049425,0.082506,0,0,9.366667,0.007609,22,1,1,1,1,51,0,2,1,1,0,0,0,0,0,2,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,9,4,1,5,0,0,0.583333,0.650829,1049425,0.082506,0,0,9.366667,0.007609,22,1,1,1,1,51,0,2,1,1,0,0,0,0,0,2,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,4,1,0,4,0,0,0.632653,0.20791,993461,0.081235,0,0,1,0.000812,22,1,1,1,1,21,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,3,1,0,3,0,0,0.5,0.835069,1511670,0.081235,0,0,1,0.000812,26,1,1,1,1,21,0,23,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,2,1,0,2,1,3.333333,0.523809,0.305067,997110,0.118545,3,0.000198,71.618805,0.058179,22,1,1,1,1,41,0,23,1,1,0,0,0,0,0,2,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,4,1,0,4,0,0,0.9175,0.060941,984778,0.081235,0,0,1,0.000812,22,1,1,1,1,21,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,1,1,1,31,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,34,17,1,19,27.166666,4.921498,0.857639,0.054599,1511670,0.128581,563.48053,0.037275,179.816574,0.146074,22,2,1,1,13,261,0,212,1,10,0,0,11,4,0,19,1,1,1,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,8,4,2,5,4.25,2.724359,0.724852,0.102502,1512900,0.128529,20.983171,0.001388,138.133255,0.112212,22,2,1,1,1,131,0,22,1,4,0,0,3,0,0,10,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,4,2,1,2,2.333333,2.121212,0.694215,0.116067,1512900,0.128534,1.666667,0.00011,140.133301,0.113837,22,1,1,1,1,131,0,2,1,3,0,0,3,0,0,10,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,false
0,26,11,5,13,4.783333,1.563181,0.75,0.077431,1512900,0.128549,12.610617,0.000834,152.649918,0.124005,22,3,1,1,112,201,0,211,1,9,0,0,7,5,0,14,1,3,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,4,1,0,4,0,0,0.53125,0.29062,1514130,0.116926,0,0,82.428566,0.066961,22,1,1,1,1,121,0,2,1,0,0,0,3,0,0,5,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
5,0,1,0,5,0,0,0.9525,0.061879,949181,0.081235,0,0,1,0.000812,27,1,11,1,11,31,0,2,1,129,1,0,16,0,0,3,6,0,0,0,1,1,3,3,5,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,18,10,3,12,1,2.380952,0.683673,0.170081,1000293,0.116287,368,0.024344,99.426163,0.080769,22,4,1,1,1,31,0,2,1,7,1,0,5,0,0,3,1,0,1,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,28,8,3,16,42.5,8.399209,0.875906,0.06035,1002007,0.128412,3274.458252,0.216612,175.966614,0.142946,22,2,1,1,1,281,0,22,1,17,0,2,8,3,0,22,1,0,1,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,false
0,6,2,1,2,0,0,0.731405,0.108931,1514130,0.128528,0,0,137.342804,0.11157,22,1,1,1,13,141,0,22,1,4,0,0,4,0,0,11,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,true
0,31,18,3,16,62.416668,12.33531,0.860507,0.059326,1002001,0.128388,1299.294556,0.085951,157.599899,0.128026,22,1,1,1,1,241,0,29,1,17,0,2,6,5,0,20,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,true
0,6,4,2,4,2,2.777778,0.641975,0.138237,1512900,0.128526,1.333333,0.000088,134.083298,0.108922,22,1,1,1,1,121,0,22,1,1,0,0,3,1,0,8,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,48,18,5,27,4.333333,1.805556,0.761719,0.08256,1512900,0.128522,3.783333,0.00025,137.333237,0.111562,22,4,1,1,1,241,0,28,1,32,0,0,8,6,0,13,1,3,2,2,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,false
0,7,3,1,5,2.166667,1.969697,0.661157,0.116165,1512900,0.12853,3.619048,0.000239,137.166596,0.111427,22,2,1,1,1,141,0,22,1,2,0,0,2,0,0,9,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
3,92,10,4,43,7.833333,2.061404,0.81,0.073396,1512900,0.128705,11.451165,0.000758,148.783295,0.120864,22,8,1,1,124,271,0,217,1,35,0,2,22,9,0,18,1,7,7,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,false
0,3,1,0,3,1.5,2.678571,0.625,0.153123,1512900,0.128524,1.083333,0.000072,131.649963,0.106946,22,1,1,1,1,151,0,2,1,0,0,0,0,0,0,8,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,58,1,0,1,31.833334,11.703431,0.807958,0.080389,1000410,0.118924,726.152771,0.048036,63.766991,0.051801,22,1,1,1,1,41,0,2,1,7,0,0,2,0,0,1,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,7,5,3,5,0,0,0.78125,0.103178,1514130,0.128484,0,0,118.041687,0.095891,22,1,1,1,1,151,0,23,1,2,0,0,1,1,0,13,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,14,11,8,10,0,0,0.822314,0.10487,1514130,0.128501,0,0,125.198845,0.101705,22,3,1,1,1,141,0,22,1,5,0,0,1,2,0,13,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,7,4,2,4,0,0,0.767361,0.10465,1514130,0.128484,0,0,117.791679,0.095688,22,1,1,1,1,161,0,23,1,2,0,0,1,0,0,14,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,3,1,0,2,0,0,0.734375,0.1386,1514130,0.128565,0,0,160.433228,0.130328,22,1,1,1,1,121,0,2,1,1,0,0,2,0,0,10,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,10,6,4,6,0,0,0.836806,0.09612,1514130,0.128501,0,0,125.698845,0.102111,22,1,1,1,1,151,0,21,1,2,0,0,2,1,0,14,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,1,1,1,21,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,1,1,1,41,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,15,1,0,7,6.5,7.222222,0.675,0.147177,999549,0.116419,749.156799,0.049558,98.059402,0.079658,22,4,1,1,1,41,4,2,1,4,0,0,1,0,0,2,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,64,4,1,39,51.633335,11.176046,0.734504,0.079009,1001989,0.128365,793.43988,0.052488,135.983276,0.110466,22,8,1,1,119,111,3,2,1,33,0,0,71,1,0,8,1,4,1,4,0,0,3,3,5,0,0,0,0,0,2,9,9,1,0,0,0,2,2,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,8,1,0,7,0,0,0.444444,0.403745,1511671,0.116288,0,0,100.28331,0.081465,22,7,1,1,1,41,0,2,1,3,0,0,0,0,0,2,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
